GalaxyID,Smooth,Edge,Spiral
123141,1,0,0
123156,1,0,0
123173,0,0,0
123192,1,0,0
123199,0,1,0
123200,0,0,1
123203,0,0,0
123204,1,0,0
123205,0,0,0
123207,0,0,1
123243,1,0,0
123282,1,0,0
123294,1,0,0
123308,0,0,0
123310,0,1,0
123337,0,0,0
123344,1,0,0
123349,0,0,1
123381,0,0,0
123382,0,0,0
123383,1,0,0
123387,1,0,0
123411,1,0,0
123412,1,0,0
123416,1,0,0
123420,0,0,1
123433,1,0,0
123440,1,0,0
123470,0,0,1
123475,0,1,0
123486,0,0,1
123498,0,0,0
123517,1,0,0
123540,0,0,1
123564,0,0,0
123582,0,1,0
123628,1,0,0
123647,0,1,0
123648,1,0,0
123670,0,1,0
123678,0,0,0
123679,1,0,0
123692,0,1,0
123694,0,0,1
123695,1,0,0
123700,0,0,1
123713,1,0,0
123750,0,0,0
123770,1,0,0
123772,0,0,0
123792,0,0,0
123810,0,0,0
123811,1,0,0
123858,0,0,1
123871,0,0,1
123878,0,0,0
123897,0,0,0
123906,0,0,0
123933,0,0,1
123938,0,0,1
123980,1,0,0
123981,0,0,1
124019,1,0,0
124022,0,1,0
124050,0,0,1
124057,1,0,0
124059,0,0,1
124070,0,0,0
124076,1,0,0
124079,0,1,0
124175,0,0,1
124200,0,0,1
124206,1,0,0
124208,0,0,0
124210,1,0,0
124214,0,0,1
124265,0,0,1
124273,0,0,0
124299,0,1,0
124305,1,0,0
124307,0,1,0
124315,0,0,0
124337,0,0,1
124342,0,0,1
124375,1,0,0
124424,0,0,1
124425,0,1,0
124434,1,0,0
124443,0,0,1
124455,0,0,1
124472,0,0,0
124477,0,0,0
124483,1,0,0
124491,1,0,0
124494,0,0,1
124499,0,0,0
124516,1,0,0
124519,0,0,0
124548,0,0,1
124549,0,0,0
124578,1,0,0
124625,0,1,0
124641,0,1,0
124648,1,0,0
124649,1,0,0
124650,0,1,0
124679,0,0,1
124694,0,0,0
124714,0,0,0
124723,0,0,0
124733,0,0,1
124770,1,0,0
124782,1,0,0
124816,1,0,0
124824,0,0,1
124854,1,0,0
124862,1,0,0
124877,0,0,0
124882,0,0,1
124908,1,0,0
124943,0,0,0
124970,0,1,0
124977,1,0,0
124981,0,0,0
124991,1,0,0
124994,1,0,0
125006,1,0,0
125011,1,0,0
125040,0,0,1
125063,1,0,0
125108,1,0,0
125118,1,0,0
125119,1,0,0
125123,0,0,0
125129,1,0,0
125151,1,0,0
125158,1,0,0
125188,1,0,0
125199,1,0,0
125209,1,0,0
125277,1,0,0
125304,1,0,0
125327,1,0,0
125328,1,0,0
125352,0,0,1
125358,1,0,0
125393,1,0,0
125422,0,1,0
125439,1,0,0
125460,0,0,1
125475,0,0,0
125507,0,0,1
125525,1,0,0
125537,0,0,0
125576,1,0,0
125577,0,1,0
125597,1,0,0
125616,0,0,1
125620,1,0,0
125627,1,0,0
125664,1,0,0
125667,1,0,0
125672,0,1,0
125675,0,0,0
125678,0,0,1
125683,1,0,0
125686,1,0,0
125687,0,0,0
125719,0,0,1
125739,1,0,0
125740,1,0,0
125746,1,0,0
125755,0,0,1
125756,0,1,0
125760,0,1,0
125770,0,0,1
125787,0,0,0
125797,0,0,0
125798,1,0,0
125828,0,0,0
125860,0,0,0
125861,0,1,0
125912,0,1,0
125934,0,1,0
125948,0,0,1
125960,0,0,1
125973,0,0,1
125975,1,0,0
125983,1,0,0
126041,0,0,1
126050,0,1,0
126077,0,0,1
126085,0,0,1
126088,0,0,0
126131,1,0,0
126132,0,1,0
126143,0,1,0
126151,0,0,0
126153,0,0,0
126154,0,0,1
126202,0,0,1
126234,0,0,1
126256,1,0,0
126260,0,0,1
126265,0,0,0
126279,0,0,1
126282,1,0,0
126304,0,0,0
126321,0,0,1
126338,1,0,0
126364,0,0,1
126382,1,0,0
126386,1,0,0
126391,1,0,0
126406,0,0,1
126427,0,0,0
126435,0,0,1
126438,0,1,0
126459,0,0,1
126471,0,0,0
126475,1,0,0
126486,0,0,1
126502,1,0,0
126510,1,0,0
126540,1,0,0
126547,0,0,0
126549,0,0,0
126581,0,0,1
126625,0,0,0
126638,1,0,0
126643,0,0,0
126649,0,0,0
126656,0,0,0
126663,1,0,0
126694,1,0,0
126696,1,0,0
126719,1,0,0
126740,1,0,0
126759,0,0,1
126760,1,0,0
126764,0,0,1
126783,0,0,0
126800,1,0,0
126804,0,0,1
126827,0,1,0
126841,1,0,0
126845,1,0,0
126847,1,0,0
126856,1,0,0
126857,0,1,0
126864,1,0,0
126885,1,0,0
126923,0,0,0
126929,0,0,0
126961,1,0,0
127027,1,0,0
127031,1,0,0
127052,1,0,0
127057,1,0,0
127059,1,0,0
127082,1,0,0
127163,0,0,1
127197,0,1,0
127210,0,0,1
127231,0,0,1
127297,1,0,0
127317,0,0,0
127333,0,0,1
127354,0,0,0
127360,0,0,1
127368,0,0,0
127380,0,1,0
127382,0,0,0
127386,0,0,1
127417,0,0,1
127418,0,0,0
127423,0,0,0
127441,0,0,1
127444,0,0,0
127458,1,0,0
127465,1,0,0
127467,0,0,0
127487,0,0,0
127494,0,0,1
127498,0,0,1
127502,1,0,0
127511,0,0,1
127517,0,0,0
127530,0,0,0
127546,1,0,0
127552,0,0,1
127566,0,0,0
127574,0,0,1
127590,0,0,0
127627,1,0,0
127630,1,0,0
127667,0,0,1
127669,0,0,1
127687,1,0,0
127698,1,0,0
127730,0,0,0
127783,0,0,1
127788,1,0,0
127793,0,0,0
127795,0,0,1
127817,1,0,0
127857,1,0,0
127872,0,0,0
127887,0,0,1
127897,0,0,0
127901,0,0,1
127918,0,1,0
127934,0,1,0
127935,0,1,0
127937,0,1,0
127950,1,0,0
127951,0,0,0
127970,0,0,1
128004,0,0,0
128027,1,0,0
128031,0,0,1
128068,1,0,0
128069,1,0,0
128079,1,0,0
128102,0,0,1
128110,1,0,0
128128,0,0,1
128130,0,1,0
128132,0,0,1
128137,1,0,0
128147,1,0,0
128202,0,0,1
128216,0,0,1
128220,1,0,0
128240,0,0,0
128271,1,0,0
128277,1,0,0
128284,0,0,0
128285,0,0,1
128316,1,0,0
128341,1,0,0
128343,0,0,1
128345,0,1,0
128357,1,0,0
128380,0,1,0
128385,0,0,0
128389,1,0,0
128396,0,1,0
128411,1,0,0
128417,0,0,0
128434,0,1,0
128439,0,0,0
128470,0,0,1
128485,1,0,0
128496,1,0,0
128499,1,0,0
128519,1,0,0
128544,0,0,0
128563,1,0,0
128575,0,1,0
128615,1,0,0
128619,1,0,0
128625,0,0,1
128646,0,0,1
128650,0,0,1
128664,0,0,1
128703,0,0,1
128707,0,0,1
128720,1,0,0
128724,1,0,0
128745,0,0,1
128749,0,1,0
128762,0,0,1
128799,1,0,0
128814,1,0,0
128815,1,0,0
128826,0,0,0
128832,1,0,0
128864,1,0,0
128919,0,0,0
128929,0,0,0
128936,1,0,0
128947,1,0,0
128978,1,0,0
128998,0,0,0
129013,0,1,0
129036,1,0,0
129042,1,0,0
129043,0,0,0
129068,0,0,0
129093,0,0,1
129102,0,0,1
129117,1,0,0
129124,0,1,0
129146,1,0,0
129149,0,0,1
129160,1,0,0
129168,1,0,0
129170,0,0,1
129173,1,0,0
129175,0,1,0
129185,0,0,0
129187,0,1,0
129191,0,0,1
129195,0,0,0
129199,0,0,1
129202,1,0,0
129207,0,0,0
129209,0,1,0
129211,1,0,0
129221,0,0,1
129225,0,0,0
129248,1,0,0
129251,0,0,0
129277,1,0,0
129359,1,0,0
129362,0,0,1
129365,1,0,0
129376,1,0,0
129433,1,0,0
129439,1,0,0
129456,1,0,0
129458,1,0,0
129480,0,1,0
129483,0,1,0
129486,0,0,1
129488,1,0,0
129501,0,1,0
129510,0,0,0
129556,1,0,0
129560,0,0,0
129570,1,0,0
129594,1,0,0
129605,1,0,0
129609,0,0,1
129622,0,0,1
129626,0,0,0
129637,1,0,0
129665,0,1,0
129721,1,0,0
129777,0,0,1
129780,1,0,0
129809,1,0,0
129852,0,0,0
129869,0,0,0
129883,0,0,0
129932,1,0,0
129935,0,1,0
129937,1,0,0
129939,0,1,0
129951,0,0,0
129993,0,1,0
130002,0,0,0
130026,0,0,1
130049,0,1,0
130055,0,0,1
130071,0,0,0
130077,0,0,1
130097,0,0,1
130110,1,0,0
130136,0,0,0
130157,0,0,0
130160,0,0,0
130207,1,0,0
130226,1,0,0
130241,1,0,0
130244,1,0,0
130278,1,0,0
130285,0,0,1
130303,0,0,0
130313,0,0,1
130334,0,0,0
130343,0,0,1
130344,1,0,0
130355,1,0,0
130356,1,0,0
130394,0,0,0
130396,0,0,0
130397,1,0,0
130403,1,0,0
130407,1,0,0
130424,0,1,0
130426,1,0,0
130440,0,0,0
130450,1,0,0
130454,0,0,0
130456,1,0,0
130460,0,0,1
130475,0,0,1
130499,0,0,1
130520,0,0,1
130532,0,1,0
130553,0,0,0
130558,1,0,0
130565,0,0,1
130567,0,0,0
130574,0,0,0
130580,0,1,0
130624,1,0,0
130649,0,0,0
130710,1,0,0
130719,0,1,0
130723,1,0,0
130737,0,0,0
130741,0,0,0
130743,1,0,0
130745,1,0,0
130759,1,0,0
130760,0,0,1
130768,1,0,0
130781,1,0,0
130790,0,0,1
130803,1,0,0
130819,1,0,0
130826,0,0,0
130853,0,0,1
130858,0,0,0
130861,0,0,1
130868,1,0,0
130888,0,1,0
130908,0,0,1
130946,0,0,0
130963,0,1,0
130969,1,0,0
130971,1,0,0
130972,0,0,1
130973,1,0,0
130979,1,0,0
130996,0,0,0
131009,0,0,1
131010,0,0,0
131021,0,0,0
131030,0,0,1
131049,0,0,1
131051,1,0,0
131054,1,0,0
131063,0,1,0
131064,1,0,0
131103,0,0,0
131138,0,0,1
131164,1,0,0
131172,1,0,0
131184,1,0,0
131189,0,0,1
131208,0,0,1
131211,1,0,0
131221,0,1,0
131245,1,0,0
131246,0,0,1
131260,1,0,0
131278,0,0,0
131293,1,0,0
131312,0,1,0
131315,1,0,0
131322,0,0,0
131323,0,0,0
131359,0,0,0
131373,1,0,0
131374,1,0,0
131376,1,0,0
131395,0,0,1
131410,1,0,0
131435,0,0,0
131452,1,0,0
131465,0,0,1
131473,0,0,0
131500,0,0,1
131504,1,0,0
131520,1,0,0
131521,1,0,0
131525,1,0,0
131540,1,0,0
131585,1,0,0
131596,1,0,0
131603,1,0,0
131624,0,0,1
131635,1,0,0
131657,0,0,0
131670,1,0,0
131744,1,0,0
131745,0,0,1
131747,0,1,0
131807,0,0,1
131821,1,0,0
131843,0,0,0
131848,0,0,1
131855,1,0,0
131874,1,0,0
131875,0,0,0
131880,0,0,0
131903,0,0,1
131905,1,0,0
131934,0,0,0
131939,1,0,0
131999,1,0,0
132003,1,0,0
132021,0,0,0
132038,0,0,1
132062,0,0,0
132121,1,0,0
132127,0,0,1
132139,0,0,0
132147,1,0,0
132153,0,0,0
132171,0,0,0
132172,1,0,0
132175,0,0,0
132188,1,0,0
132209,1,0,0
132234,1,0,0
132247,0,0,1
132250,0,0,0
132267,1,0,0
132280,1,0,0
132305,0,0,1
132321,1,0,0
132333,0,1,0
132342,1,0,0
132350,1,0,0
132353,0,1,0
132382,1,0,0
132400,1,0,0
132413,0,0,1
132416,1,0,0
132419,1,0,0
132423,1,0,0
132439,1,0,0
132448,1,0,0
132456,1,0,0
132457,0,1,0
132473,0,1,0
132481,0,0,1
132502,0,1,0
132535,0,1,0
132551,1,0,0
132573,0,0,0
132589,0,1,0
132612,1,0,0
132623,1,0,0
132626,1,0,0
132631,0,0,1
132636,1,0,0
132639,0,1,0
132640,1,0,0
132647,0,0,1
132658,0,0,1
132709,1,0,0
132714,1,0,0
132732,1,0,0
132746,0,1,0
132754,1,0,0
132767,0,0,1
132781,0,0,1
132782,0,1,0
132788,1,0,0
132802,1,0,0
132803,0,0,1
132813,1,0,0
132814,0,0,1
132825,1,0,0
132829,0,0,0
132837,1,0,0
132856,0,0,1
132884,0,1,0
132907,0,0,1
132919,0,0,0
132938,0,0,1
132957,1,0,0
132969,0,0,1
133009,0,0,0
133023,0,0,1
133036,1,0,0
133100,0,1,0
133108,0,0,0
133161,1,0,0
133166,0,0,0
133178,0,0,1
133206,0,0,0
133231,1,0,0
133256,0,0,0
133282,0,0,1
133287,1,0,0
133289,1,0,0
133307,0,0,1
133355,1,0,0
133380,0,0,0
133395,1,0,0
133435,0,0,1
133451,1,0,0
133499,0,0,1
133503,1,0,0
133531,1,0,0
133542,0,1,0
133558,0,0,0
133596,1,0,0
133616,0,0,1
133626,1,0,0
133637,1,0,0
133639,0,0,1
133654,1,0,0
133665,0,0,0
133669,0,0,0
133675,1,0,0
133711,1,0,0
133734,1,0,0
133755,1,0,0
133766,0,0,0
133779,1,0,0
133824,0,0,0
133854,0,0,1
133862,1,0,0
133870,1,0,0
133941,0,0,0
133985,0,0,1
133994,0,0,0
134055,1,0,0
134068,1,0,0
134087,1,0,0
134155,0,0,1
134170,1,0,0
134179,0,1,0
134184,1,0,0
134191,0,1,0
134211,0,0,0
134231,0,1,0
134234,1,0,0
134266,0,0,1
134270,1,0,0
134277,1,0,0
134282,0,0,1
134285,1,0,0
134289,1,0,0
134347,0,0,0
134363,1,0,0
134364,1,0,0
134368,0,0,1
134398,1,0,0
134412,0,0,1
134415,1,0,0
134424,1,0,0
134425,0,0,0
134431,0,1,0
134450,0,1,0
134456,1,0,0
134463,1,0,0
134468,0,0,0
134470,0,0,1
134516,0,0,1
134549,0,0,0
134556,0,0,1
134568,0,0,0
134569,0,0,1
134573,0,0,1
134600,1,0,0
134604,0,0,0
134618,1,0,0
134624,1,0,0
134631,1,0,0
134638,1,0,0
134640,0,0,0
134644,0,0,1
134646,0,0,1
134661,0,0,1
134676,0,0,0
134681,1,0,0
134688,0,0,1
134703,1,0,0
134718,0,1,0
134736,1,0,0
134742,0,0,1
134798,1,0,0
134817,0,0,1
134843,0,0,0
134877,1,0,0
134880,0,0,1
134882,0,1,0
134899,1,0,0
134903,0,0,1
134915,0,0,1
134922,0,0,0
134947,0,0,1
134970,0,0,0
134981,0,0,1
134986,1,0,0
134993,0,0,0
135020,1,0,0
135030,0,0,0
135033,1,0,0
135039,1,0,0
135043,0,0,0
135059,1,0,0
135066,0,0,0
135077,0,0,0
135082,0,0,1
135093,0,0,1
135095,0,0,0
135102,0,0,1
135134,1,0,0
135135,0,0,0
135163,0,0,0
135172,1,0,0
135173,1,0,0
135174,0,0,0
135184,1,0,0
135187,0,0,1
135191,1,0,0
135208,0,0,1
135223,1,0,0
135256,0,1,0
135258,0,0,0
135295,0,0,1
135299,1,0,0
135311,0,1,0
135336,0,0,0
135337,0,1,0
135338,0,0,1
135351,0,1,0
135352,1,0,0
135353,0,0,1
135359,1,0,0
135363,1,0,0
135416,0,0,0
135417,1,0,0
135440,0,0,0
135441,0,0,0
135449,0,0,1
135453,0,0,0
135456,0,0,1
135494,1,0,0
135499,0,0,1
135524,1,0,0
135536,1,0,0
135541,1,0,0
135588,0,0,0
135596,1,0,0
135616,1,0,0
135640,0,0,0
135648,0,0,0
135676,0,1,0
135705,1,0,0
135714,0,0,0
135717,0,0,1
135730,0,0,0
135734,0,0,1
135766,0,0,1
135779,1,0,0
135809,0,0,1
135810,0,0,0
135820,0,0,1
135828,0,0,0
135831,1,0,0
135842,0,0,1
135868,1,0,0
135873,0,0,1
135890,1,0,0
135901,1,0,0
135902,0,0,1
135924,1,0,0
135972,1,0,0
135980,1,0,0
136005,1,0,0
136022,1,0,0
136039,1,0,0
136072,0,0,1
136093,1,0,0
136109,0,1,0
136166,0,0,0
136167,1,0,0
136211,0,0,1
136233,1,0,0
136247,1,0,0
136255,1,0,0
136261,0,0,0
136264,0,0,0
136289,0,0,1
136317,0,0,1
136370,1,0,0
136382,0,0,0
136385,1,0,0
136387,1,0,0
136401,1,0,0
136414,1,0,0
136418,1,0,0
136420,0,0,1
136439,1,0,0
136441,0,0,1
136454,1,0,0
136466,0,0,1
136491,0,0,0
136494,1,0,0
136539,1,0,0
136544,0,0,0
136565,1,0,0
136569,0,0,1
136581,1,0,0
136592,1,0,0
136594,0,0,0
136661,0,0,0
136666,0,1,0
136667,0,1,0
136695,0,0,1
136729,1,0,0
136731,1,0,0
136748,0,0,0
136756,0,0,1
136771,0,0,0
136790,0,0,0
136821,1,0,0
136823,0,0,1
136827,1,0,0
136843,0,1,0
136851,1,0,0
136877,0,0,1
136885,0,0,0
136899,1,0,0
136908,0,0,0
136929,1,0,0
136937,0,1,0
136972,0,0,0
136991,0,0,1
136993,1,0,0
137015,0,1,0
137040,0,0,0
137043,1,0,0
137052,1,0,0
137122,1,0,0
137134,1,0,0
137135,1,0,0
137150,1,0,0
137172,0,0,1
137179,0,0,1
137192,1,0,0
137197,1,0,0
137212,1,0,0
137237,1,0,0
137253,1,0,0
137272,0,0,0
137342,0,0,1
137349,1,0,0
137350,0,0,1
137352,1,0,0
137376,0,0,1
137384,0,0,1
137386,0,0,0
137390,1,0,0
137405,1,0,0
137412,0,1,0
137435,0,0,1
137453,0,0,1
137473,1,0,0
137487,0,0,0
137493,0,0,0
137504,0,1,0
137513,0,0,0
137522,0,0,0
137555,1,0,0
137556,0,0,0
137578,0,0,1
137582,0,0,0
137585,1,0,0
137587,1,0,0
137631,0,1,0
137640,0,0,1
137644,1,0,0
137653,1,0,0
137693,0,0,0
137709,1,0,0
137712,1,0,0
137722,0,0,0
137732,0,0,0
137749,0,0,1
137751,0,1,0
137778,0,0,0
137783,0,0,1
137787,1,0,0
137809,1,0,0
137813,0,0,0
137827,0,1,0
137841,0,0,1
137845,0,0,0
137862,0,1,0
137887,0,1,0
137898,0,0,1
137901,0,0,1
137957,1,0,0
137969,1,0,0
137973,1,0,0
137980,0,1,0
138027,0,1,0
138098,1,0,0
138121,1,0,0
138137,0,0,1
138164,1,0,0
138170,0,0,1
138189,0,0,1
138200,0,1,0
138204,1,0,0
138215,1,0,0
138217,0,0,1
138236,0,0,1
138238,1,0,0
138251,0,0,1
138287,1,0,0
138290,0,0,0
138306,0,0,0
138339,1,0,0
138341,1,0,0
138348,0,0,0
138351,1,0,0
138352,1,0,0
138360,1,0,0
138366,0,0,0
138392,0,0,0
138436,1,0,0
138452,0,0,1
138455,1,0,0
138481,1,0,0
138490,0,0,1
138494,0,1,0
138514,0,0,0
138528,1,0,0
138532,1,0,0
138534,0,0,1
138539,0,1,0
138551,1,0,0
138561,0,0,1
138564,1,0,0
138565,1,0,0
138598,0,0,1
138610,0,0,1
138616,1,0,0
138632,1,0,0
138636,0,0,0
138668,0,1,0
138670,0,0,0
138685,0,0,1
138689,0,0,0
138725,1,0,0
138739,1,0,0
138769,1,0,0
138772,1,0,0
138815,0,1,0
138816,0,0,0
138818,1,0,0
138823,1,0,0
138830,1,0,0
138859,1,0,0
138869,1,0,0
138883,0,0,1
138893,1,0,0
138895,1,0,0
138899,1,0,0
138916,1,0,0
138943,1,0,0
138962,1,0,0
138980,0,0,0
139006,1,0,0
139008,0,0,0
139015,0,0,1
139038,1,0,0
139040,0,1,0
139046,1,0,0
139077,1,0,0
139099,1,0,0
139109,1,0,0
139143,1,0,0
139144,1,0,0
139152,1,0,0
139153,1,0,0
139162,0,0,0
139169,0,0,0
139191,0,0,0
139202,1,0,0
139205,1,0,0
139220,0,0,1
139266,0,0,1
139269,1,0,0
139275,0,1,0
139303,1,0,0
139313,0,0,1
139315,0,0,1
139317,0,0,0
139325,1,0,0
139336,1,0,0
139352,0,0,1
139354,0,0,1
139355,1,0,0
139375,0,0,0
139391,0,1,0
139395,1,0,0
139416,1,0,0
139432,0,0,1
139433,0,0,0
139444,0,1,0
139447,0,0,1
139471,0,0,0
139480,0,0,1
139523,1,0,0
139540,0,0,1
139547,1,0,0
139554,1,0,0
139556,0,0,0
139581,0,0,0
139594,0,0,1
139596,0,0,1
139626,0,0,0
139635,0,0,1
139650,1,0,0
139665,0,0,0
139668,0,1,0
139670,1,0,0
139672,0,0,0
139679,0,0,1
139688,1,0,0
139692,1,0,0
139711,0,0,1
139712,0,0,1
139725,0,0,1
139758,0,0,1
139775,1,0,0
139793,0,0,1
139821,1,0,0
139823,1,0,0
139862,1,0,0
139863,1,0,0
139900,0,0,1
139901,1,0,0
139919,0,0,1
139923,1,0,0
139932,0,0,1
139937,0,0,0
139940,1,0,0
139955,1,0,0
140000,1,0,0
140010,1,0,0
140012,0,0,0
140023,0,0,1
140054,1,0,0
140063,1,0,0
140070,0,0,1
140081,1,0,0
140084,0,1,0
140146,1,0,0
140154,0,0,1
140163,0,0,1
140167,0,0,0
140176,1,0,0
140185,1,0,0
140197,0,0,1
140206,1,0,0
140211,0,1,0
140218,1,0,0
140222,0,0,0
140225,0,0,1
140239,0,0,1
140246,1,0,0
140254,1,0,0
140278,0,0,0
140289,1,0,0
140317,0,0,0
140329,1,0,0
140359,0,1,0
140398,1,0,0
140402,1,0,0
140413,0,0,0
140453,0,0,1
140466,1,0,0
140489,1,0,0
140496,0,1,0
140529,1,0,0
140530,1,0,0
140533,0,0,1
140552,1,0,0
140558,0,0,0
140576,0,0,0
140597,0,1,0
140614,1,0,0
140618,1,0,0
140631,1,0,0
140661,1,0,0
140673,0,0,1
140695,1,0,0
140710,1,0,0
140714,1,0,0
140730,0,0,1
140740,0,0,0
140764,0,0,0
140768,0,0,0
140776,0,0,0
140829,0,0,1
140849,1,0,0
140876,0,0,1
140897,0,0,0
140949,0,0,1
140957,0,0,1
141069,0,0,0
141077,0,0,1
141084,0,0,1
141110,0,0,1
141131,1,0,0
141148,1,0,0
141149,0,0,0
141152,0,0,1
141162,1,0,0
141171,1,0,0
141186,0,0,1
141226,1,0,0
141235,0,1,0
141268,0,1,0
141282,1,0,0
141319,0,0,1
141331,1,0,0
141332,0,0,1
141333,1,0,0
141381,0,0,1
141392,0,1,0
141489,1,0,0
141491,0,0,0
141511,1,0,0
141525,0,0,0
141563,0,0,0
141567,0,0,1
141586,0,0,0
141593,1,0,0
141604,1,0,0
141605,0,0,1
141622,0,0,0
141629,0,0,0
141634,1,0,0
141651,0,0,1
141652,0,0,1
141671,0,0,1
141677,1,0,0
141711,1,0,0
141714,1,0,0
141722,1,0,0
141731,1,0,0
141733,0,0,0
141746,1,0,0
141751,0,0,0
141789,1,0,0
141797,1,0,0
141844,0,0,0
141901,1,0,0
141925,0,0,0
141930,1,0,0
141948,1,0,0
141957,1,0,0
141962,0,1,0
141966,1,0,0
141973,1,0,0
142008,0,0,1
142014,0,0,1
142031,0,0,0
142039,1,0,0
142148,0,0,1
142172,1,0,0
142202,1,0,0
142219,0,0,1
142221,0,0,0
142257,1,0,0
142259,1,0,0
142267,1,0,0
142274,0,0,0
142281,1,0,0
142290,0,0,1
142291,0,0,0
142331,0,0,0
142367,1,0,0
142370,1,0,0
142375,1,0,0
142379,0,0,0
142394,1,0,0
142404,1,0,0
142450,0,0,0
142474,0,0,0
142480,0,0,1
142508,0,0,1
142523,0,1,0
142534,0,0,0
142581,0,0,0
142621,0,0,0
142664,1,0,0
142694,0,0,1
142719,1,0,0
142724,1,0,0
142745,1,0,0
142759,0,0,0
142773,1,0,0
142797,1,0,0
142803,0,1,0
142829,1,0,0
142834,0,0,0
142847,0,0,0
142863,0,1,0
142872,1,0,0
142899,0,0,1
142903,0,1,0
142905,1,0,0
142918,1,0,0
142932,0,1,0
142992,0,1,0
142993,0,0,1
143029,1,0,0
143038,1,0,0
143056,0,1,0
143091,0,0,1
143103,1,0,0
143120,0,1,0
143148,0,0,1
143156,0,0,1
143159,0,1,0
143160,1,0,0
143163,1,0,0
143171,0,0,1
143187,1,0,0
143189,0,0,1
143193,1,0,0
143196,0,0,1
143205,1,0,0
143206,0,1,0
143271,1,0,0
143272,1,0,0
143307,1,0,0
143316,0,0,1
143333,0,0,1
143341,0,0,0
143350,0,0,1
143358,1,0,0
143377,1,0,0
143391,0,0,1
143402,0,0,1
143414,0,1,0
143422,1,0,0
143425,0,1,0
143438,1,0,0
143441,0,0,1
143447,1,0,0
143454,0,0,1
143485,0,1,0
143509,1,0,0
143531,0,0,1
143541,1,0,0
143546,1,0,0
143582,1,0,0
143612,0,0,0
143636,1,0,0
143666,1,0,0
143677,0,0,0
143726,0,0,0
143730,1,0,0
143762,1,0,0
143772,1,0,0
143776,1,0,0
143789,1,0,0
143798,0,0,1
143817,1,0,0
143858,1,0,0
143863,0,0,1
143868,1,0,0
143877,0,0,1
143884,0,1,0
143898,1,0,0
143928,1,0,0
143934,0,0,0
143962,1,0,0
143974,0,0,1
143976,0,0,1
143984,0,0,0
143992,0,0,0
143996,1,0,0
144007,1,0,0
144010,0,1,0
144012,0,0,1
144058,1,0,0
144077,0,0,0
144078,0,0,1
144084,1,0,0
144088,1,0,0
144110,0,0,0
144129,1,0,0
144141,0,1,0
144146,0,1,0
144152,0,0,1
144158,0,1,0
144173,0,1,0
144195,0,0,0
144201,1,0,0
144225,1,0,0
144231,0,1,0
144237,1,0,0
144241,1,0,0
144264,0,0,0
144265,1,0,0
144301,0,1,0
144303,0,0,1
144307,0,1,0
144324,0,0,1
144368,0,0,0
144383,0,0,0
144433,1,0,0
144438,0,0,1
144447,0,0,1
144449,1,0,0
144475,1,0,0
144493,0,0,0
144558,1,0,0
144560,1,0,0
144593,0,0,0
144597,0,0,1
144603,0,0,1
144704,1,0,0
144707,0,1,0
144719,0,0,0
144731,0,0,0
144732,0,1,0
144740,1,0,0
144741,0,0,1
144756,0,0,1
144770,0,0,0
144795,1,0,0
144797,0,0,1
144810,0,0,0
144816,0,0,0
144838,0,0,0
144866,0,0,1
144881,1,0,0
144885,1,0,0
144927,1,0,0
144933,1,0,0
144958,0,0,1
144961,0,1,0
144997,0,0,0
145003,1,0,0
145005,0,0,0
145008,0,0,0
145016,0,0,1
145030,1,0,0
145035,0,0,1
145073,0,0,1
145094,0,0,0
145104,0,0,0
145106,0,0,1
145144,0,0,1
145145,0,1,0
145154,1,0,0
145177,1,0,0
145183,1,0,0
145197,0,0,0
145198,0,0,0
145206,1,0,0
145215,1,0,0
145248,0,0,1
145282,0,0,0
145289,0,0,0
145298,0,0,1
145326,0,0,1
145332,0,0,1
145337,0,0,0
145342,0,0,1
145354,0,0,1
145375,0,0,1
145393,1,0,0
145436,0,0,0
145443,0,0,1
145452,0,1,0
145453,0,1,0
145470,0,0,0
145502,1,0,0
145531,1,0,0
145549,1,0,0
145550,0,0,0
145571,0,0,0
145586,0,0,1
145598,0,0,0
145599,0,0,0
145608,0,0,0
145672,0,0,1
145679,1,0,0
145695,0,0,0
145705,0,0,1
145740,0,0,0
145741,0,0,1
145743,1,0,0
145776,1,0,0
145781,1,0,0
145793,1,0,0
145813,1,0,0
145818,0,0,0
145831,0,0,1
145832,0,0,0
145835,0,1,0
145850,0,0,0
145868,0,1,0
145875,0,0,1
145879,1,0,0
145898,0,1,0
145916,0,0,0
145922,1,0,0
145935,1,0,0
145951,1,0,0
145963,0,0,0
145969,0,0,0
145973,0,1,0
145975,1,0,0
145976,1,0,0
146016,0,0,0
146019,0,0,0
146029,1,0,0
146033,0,1,0
146049,0,0,0
146060,0,0,1
146074,1,0,0
146122,0,0,0
146133,1,0,0
146135,0,0,1
146136,0,0,0
146148,0,0,1
146179,0,0,1
146201,0,0,1
146204,1,0,0
146206,0,0,0
146223,0,0,1
146233,0,1,0
146256,1,0,0
146294,0,0,0
146316,0,0,1
146334,1,0,0
146348,0,0,1
146357,0,0,0
146376,0,0,1
146425,1,0,0
146437,0,1,0
146445,0,0,0
146513,0,0,1
146528,0,0,1
146554,1,0,0
146584,1,0,0
146594,0,0,0
146601,0,0,1
146640,0,0,0
146645,0,0,1
146650,1,0,0
146687,0,0,1
146691,0,0,0
146697,0,0,0
146719,0,0,0
146741,1,0,0
146743,0,0,1
146762,1,0,0
146764,0,1,0
146808,1,0,0
146818,1,0,0
